year,manufacturer,line,engineSize,transmission,sizeClass,cylinders,driveSystem,fuelType,indexNumber,mpgCity,mpgHighway,mpgCombined,releaseDate,units,source
2011,BMW,X5 xDriveM,4.4,Auto(S6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),574,12,17,14,25-Aug-2010,,http://www.fueleconomy.gov
2011,BMW,X6 xDrive35i,3,Auto(S8),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),671,16,23,19,25-Aug-2010,,http://www.fueleconomy.gov
2011,BMW,X6 xDrive50i,4.4,Auto(S8),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),672,14,20,16,25-Aug-2010,,http://www.fueleconomy.gov
2011,BMW,X6 xDriveM,4.4,Auto(S6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),673,12,17,14,25-Aug-2010,,http://www.fueleconomy.gov
2011,GM,ENCLAVE AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),470,16,22,18,04-Jun-2010,,http://www.fueleconomy.gov
2011,GM,ESCALADE 4WD HYBRID,6,Auto(AV),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),400,20,23,21,21-Jun-2010,,http://www.fueleconomy.gov
2011,GM,ESCALADE AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),493,13,18,15,23-Jun-2010,,http://www.fueleconomy.gov
2011,GM,ESCALADE ESV AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),522,13,18,14,13-Jul-2010,,http://www.fueleconomy.gov
2011,GM,ESCALADE EXT AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),536,13,18,14,13-Jul-2010,,http://www.fueleconomy.gov
2011,GM,SRX AWD,2.8,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Required),140,15,22,18,14-Jul-2010,,http://www.fueleconomy.gov
2011,GM,SRX AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),121,17,23,19,21-Jun-2010,,http://www.fueleconomy.gov
2011,GM,EQUINOX AWD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),42,20,29,23,10-Jun-2010,,http://www.fueleconomy.gov
2011,GM,EQUINOX AWD,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),51,16,22,19,30-Jul-2010,,http://www.fueleconomy.gov
2011,GM,K1500 AVALANCHE 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),464,15,21,17,14-May-2010,,http://www.fueleconomy.gov
2011,GM,K1500 SUBURBAN 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),500,15,21,17,14-May-2010,,http://www.fueleconomy.gov
2011,GM,K1500 TAHOE 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),465,15,21,17,14-May-2010,,http://www.fueleconomy.gov
2011,GM,K1500 TAHOE 4WD HYBRID,6,Auto(AV),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),460,20,23,21,21-Jun-2010,,http://www.fueleconomy.gov
2011,GM,K2500 SUBURBAN 4WD,6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),527,10,15,12,30-Jun-2010,,http://www.fueleconomy.gov
2011,GM,TRAVERSE AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),471,16,23,19,04-Jun-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Durango 4WD,3.6,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),36,16,22,18,22-Nov-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Durango 4WD,5.7,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),38,13,20,15,22-Nov-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Journey AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),532,16,24,19,22-Nov-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Nitro 4WD,3.7,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),43,15,21,17,28-Jun-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Nitro 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),45,16,21,17,28-Jun-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EDGE AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),47,18,26,21,12-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EDGE AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),45,18,25,20,12-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EDGE AWD,3.7,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),49,17,23,19,12-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,ESCAPE 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),183,20,26,22,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,ESCAPE 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),175,18,23,20,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,ESCAPE HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),166,30,27,29,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EXPEDITION 4WD FFV,5.4,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),110,13,18,15,16-Aug-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EXPLORER 4WD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),159,17,23,19,01-Nov-2010,,http://www.fueleconomy.gov
2011,FOMOCO,EXPLORER 4WD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),259,17,23,19,01-Nov-2010,,http://www.fueleconomy.gov
2011,FOMOCO,FLEX AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),116,16,22,18,10-May-2010,,http://www.fueleconomy.gov
2011,FOMOCO,FLEX AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),120,16,21,18,10-May-2010,,http://www.fueleconomy.gov
2011,GM,ACADIA AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),472,16,23,19,04-Jun-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),468,15,21,17,14-May-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON 4WD HYBRID,6,Auto(AV),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),462,20,23,21,21-Jun-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON DENALI AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),494,13,18,15,23-Jun-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON DENALI HYBRID 4WD,6,Auto(AV),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),401,20,23,21,21-Jun-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON XL 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),467,15,21,17,14-May-2010,,http://www.fueleconomy.gov
2011,GM,K1500 YUKON XL AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),523,13,18,14,13-Jul-2010,,http://www.fueleconomy.gov
2011,GM,K2500 YUKON XL 4WD,6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),528,10,15,12,30-Jun-2010,,http://www.fueleconomy.gov
2011,GM,TERRAIN AWD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),43,20,29,23,01-Jun-2010,,http://www.fueleconomy.gov
2011,GM,TERRAIN AWD,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),52,16,22,19,30-Jul-2010,,http://www.fueleconomy.gov
2011,Honda,ACCORD CROSSTOUR 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),27,18,26,21,29-Sep-2010,,http://www.fueleconomy.gov
2011,Honda,CR-V 4WD,2.4,Auto(A5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),35,21,27,23,03-Sep-2010,,http://www.fueleconomy.gov
2011,Honda,ELEMENT 4WD,2.4,Auto(A5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),39,19,24,21,22-Oct-2010,,http://www.fueleconomy.gov
2011,Honda,ELEMENT 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),38,18,23,20,22-Oct-2010,,http://www.fueleconomy.gov
2011,Honda,PILOT 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),44,16,22,18,15-Mar-2010,,http://www.fueleconomy.gov
2011,Hyundai,SANTA FE 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),27,20,25,22,23-Sep-2010,,http://www.fueleconomy.gov
2011,Hyundai,SANTA FE 4WD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),30,20,26,22,23-Sep-2010,,http://www.fueleconomy.gov
2011,Hyundai,TUCSON 4WD,2.4,Manual(M6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),16,20,27,22,14-Jun-2010,,http://www.fueleconomy.gov
2011,Hyundai,TUCSON 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),14,21,28,24,03-Nov-2010,,http://www.fueleconomy.gov
2011,Hyundai,VERACRUZ 4WD,3.8,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),19,16,21,18,05-Jul-2010,,http://www.fueleconomy.gov
2011,Nissan,FX35 AWD,3.5,Auto(S7),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),94,16,21,18,22-Sep-2010,,http://www.fueleconomy.gov
2011,Nissan,FX50 AWD,5,Auto(S7),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Required),391,14,20,16,22-Sep-2010,,http://www.fueleconomy.gov
2011,Nissan,QX56 4WD,5.6,Auto(S7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),382,14,20,16,06-Jul-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Compass 4WD,2.4,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),518,21,26,23,04-Oct-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Compass 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),513,22,28,24,04-Oct-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Grand Cherokee 4WD,3.6,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),32,16,22,18,05-May-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Grand Cherokee 4WD,5.7,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),34,13,19,15,04-May-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Liberty 4WD,3.7,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),42,15,21,17,28-Jun-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Patriot 4WD,2.4,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),517,21,26,23,04-Oct-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Patriot 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),514,22,28,24,04-Oct-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Wrangler 4WD,3.8,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),76,15,19,17,16-Aug-2010,,http://www.fueleconomy.gov
2011,Chrysler Group LLC,Wrangler 4WD,3.8,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),75,15,19,16,16-Aug-2010,,http://www.fueleconomy.gov
2011,Kia,BORREGO 4WD,3.8,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),8,16,21,18,01-Apr-2010,,http://www.fueleconomy.gov
2011,Kia,BORREGO 4WD,4.6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),10,15,20,17,01-Apr-2010,,http://www.fueleconomy.gov
2011,Kia,SORENTO 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),1,21,27,23,02-Jan-2010,,http://www.fueleconomy.gov
2011,Kia,SORENTO 4WD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),4,18,24,20,02-Jan-2010,,http://www.fueleconomy.gov
2011,Kia,SPORTAGE 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),19,21,28,23,18-Jun-2010,,http://www.fueleconomy.gov
2011,Kia,SPORTAGE 4WD,2.4,Manual(M6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),21,20,27,22,18-Jun-2010,,http://www.fueleconomy.gov
2011,Land Rover,LR2,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),1,15,22,17,06-Sep-2010,,http://www.fueleconomy.gov
2011,Land Rover,LR4,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),6,12,17,14,16-Aug-2010,,http://www.fueleconomy.gov
2011,Land Rover,Range Rover,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),2,12,18,14,16-Aug-2010,,http://www.fueleconomy.gov
2011,Land Rover,Range Rover sport,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),5,13,18,15,16-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,GX 460,4.6,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),58,15,20,17,27-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,LX 570,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),64,12,18,14,21-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,RX 350 AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Required),50,18,24,20,11-Sep-2010,,http://www.fueleconomy.gov
2011,Toyota,RX 450h AWD,3.5,Auto(AV-S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Required),53,30,28,29,11-Sep-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MKT AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),121,16,21,18,10-May-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MKT AWD,3.7,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),122,16,22,18,10-May-2010,,http://www.fueleconomy.gov
2011,MAZDA,CX-7 4WD,2.3,Auto(S6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Premium Unleaded Recommended),18,17,21,19,14-Sep-2010,,http://www.fueleconomy.gov
2011,MAZDA,CX-9 4WD,3.7,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),13,16,22,19,27-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,TRIBUTE 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),187,20,26,23,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,TRIBUTE 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),179,18,23,20,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,TRIBUTE HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),170,30,27,29,26-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,G 55 AMG,5.4,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),439,11,13,12,29-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,G 550,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),435,11,15,13,19-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,GL 350 BLUETEC 4MATIC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),422,17,21,19,26-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,GL 450 4MATIC,4.7,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),421,13,18,15,25-Jun-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,GL 550 4MATIC,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),423,12,17,14,08-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,ML 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,R,Gasoline (Premium Unleaded Required),402,15,20,17,08-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,ML 350 BLUETEC 4MATIC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),403,18,25,21,19-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,ML 550 4MATIC,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),405,13,18,15,02-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,ML 63 AMG,6.3,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),406,11,15,12,16-Jul-2009,,http://www.fueleconomy.gov
2011,Mercedes-Benz,ML450 HYBRID 4MATIC,3.5,Auto(AV),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),404,20,24,22,13-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,R 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,R,Gasoline (Premium Unleaded Required),412,15,19,16,08-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,R 350 BLUETEC 4MATIC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),413,18,24,20,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MARINER 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),186,20,26,22,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MARINER 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),177,18,23,20,26-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MARINER HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),168,30,27,29,26-Jul-2010,,http://www.fueleconomy.gov
2011,Mitsubishi Motors Co,OUTLANDER 4WD,2.4,Auto(AV-S6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),212,22,27,24,01-Sep-2010,,http://www.fueleconomy.gov
2011,Mitsubishi Motors Co,OUTLANDER 4WD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Recommended),214,19,25,21,01-Sep-2010,,http://www.fueleconomy.gov
2011,Mitsubishi Motors Co,OUTLANDER SPORT 4WD,2,Auto(AV-S6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),224,24,29,26,06-Sep-2010,,http://www.fueleconomy.gov
2011,Mitsubishi Motors NA,ENDEAVOR AWD,3.8,Auto(S4),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),412,15,19,17,07-Jul-2010,,http://www.fueleconomy.gov
2011,Nissan,ARMADA 4WD,5.6,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),283,12,18,14,11-Aug-2010,,http://www.fueleconomy.gov
2011,Nissan,ARMADA 4WD FFV,5.6,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),292,12,18,14,11-Aug-2010,,http://www.fueleconomy.gov
2011,Nissan,MURANO AWD,3.5,Auto(AV),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),92,18,23,20,06-Oct-2010,,http://www.fueleconomy.gov
2011,Nissan,PATHFINDER 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Recommended),188,14,20,16,10-Sep-2010,,http://www.fueleconomy.gov
2011,Nissan,PATHFINDER 4WD,5.6,Auto(S5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),281,13,18,14,10-Sep-2010,,http://www.fueleconomy.gov
2011,Nissan,ROGUE AWD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),82,22,26,24,13-Aug-2010,,http://www.fueleconomy.gov
2011,Nissan,XTERRA 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),185,15,20,17,10-Sep-2010,,http://www.fueleconomy.gov
2011,Nissan,XTERRA 4WD,4,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),186,16,20,17,10-Sep-2010,,http://www.fueleconomy.gov
2011,Porsche,Cayenne,3.6,Auto(A8),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),1,16,23,19,13-Aug-2010,,http://www.fueleconomy.gov
2011,Porsche,Cayenne,3.6,Manual(M6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),2,15,22,18,13-Aug-2010,,http://www.fueleconomy.gov
2011,Porsche,Cayenne S,4.8,Auto(A8),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),3,16,22,18,11-Jun-2010,,http://www.fueleconomy.gov
2011,Porsche,Cayenne S Hybrid,3,Auto(A8),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),9,20,24,21,03-Jan-2011,,http://www.fueleconomy.gov
2011,Porsche,Cayenne Turbo,4.8,Auto(A8),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),7,15,22,17,11-Jun-2010,,http://www.fueleconomy.gov
2011,Subaru,FORESTER AWD,2.5,Auto(S4),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Premium Unleaded Recommended),17,19,24,21,02-Aug-2010,,http://www.fueleconomy.gov
2011,Subaru,FORESTER AWD,2.5,Manual(M5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),14,21,27,23,02-Aug-2010,,http://www.fueleconomy.gov
2011,Subaru,OUTBACK AWD WAGON,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),15,22,29,24,10-May-2010,,http://www.fueleconomy.gov
2011,Subaru,OUTBACK AWD WAGON,2.5,Manual(M6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),13,19,27,22,10-May-2010,,http://www.fueleconomy.gov
2011,Subaru,OUTBACK AWD WAGON,3.6,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),18,18,25,20,10-May-2010,,http://www.fueleconomy.gov
2011,Subaru,TRIBECA AWD,3.6,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),19,16,21,18,02-Aug-2010,,http://www.fueleconomy.gov
2011,Suzuki,GRAND VITARA 4WD,2.4,Auto(A4),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),94,19,23,20,16-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,4RUNNER 4WD,4,Auto(S5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),56,17,22,19,21-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,FJ CRUISER 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,P,Gasoline (Regular Unleaded Recommended),88,17,21,19,20-Nov-2010,,http://www.fueleconomy.gov
2011,Toyota,FJ CRUISER 4WD,4,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),89,15,20,17,20-Nov-2010,,http://www.fueleconomy.gov
2011,Toyota,HIGHLANDER 4WD,3.5,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),46,17,22,19,23-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,HIGHLANDER HYBRID 4WD,3.5,Auto(AV),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),51,28,28,28,23-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,LAND CRUISER WAGON 4WD,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),63,13,18,15,21-Aug-2010,,http://www.fueleconomy.gov
