"brand","model","energyPerTime","units","source"
"GE","GTK18IBX****",387,"kWh/year","www.energystar.gov"
"GE","GTK18ICX****",387,"kWh/year","www.energystar.gov"
"GE","LSHS5PGX****",578,"kWh/year","www.energystar.gov"
"GE","SFR03BA+",260,"kWh/year","www.energystar.gov"
"GECafe","CFCP1ZIY****",458,"kWh/year","www.energystar.gov"
"GECafe","CSHS5UGX****",578,"kWh/year","www.energystar.gov"
"Gaggeneau","RB491700",435,"kWh/year","www.energystar.gov"
"Gaggeneau","RC462700",278,"kWh/year","www.energystar.gov"
"Gaggeneau","RC4722700",319,"kWh/year","www.energystar.gov"
"Gaggeneau","RY491701",448,"kWh/year","www.energystar.gov"
"Gallery","DGHS2665KF",582,"kWh/year","www.energystar.gov"
"Gallery","DGHT1844KR*",383,"kWh/year","www.energystar.gov"
"Gallery","DGHT2144K*",403,"kWh/year","www.energystar.gov"
"Gallery","FCHC2334K*",550,"kWh/year","www.energystar.gov"
"Gallery","FGHC2334K*",550,"kWh/year","www.energystar.gov"
"Gallery","FGHC2344K*",550,"kWh/year","www.energystar.gov"
"Gallery","FGHC2369K*",550,"kWh/year","www.energystar.gov"
"Gallery","FGHC2379K*",550,"kWh/year","www.energystar.gov"
"Gallery","FGHS2334K*",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2344K*",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2355K*",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2365KF",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2367K*",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2369K*",549,"kWh/year","www.energystar.gov"
"Gallery","FGHS2634K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2644K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2655K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2665K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2667K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2669K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2679K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHS2687K*",582,"kWh/year","www.energystar.gov"
"Gallery","FGHT1834K*",383,"kWh/year","www.energystar.gov"
"Gallery","FGHT1844K*",383,"kWh/year","www.energystar.gov"
"Gallery","FGHT1846K*",383,"kWh/year","www.energystar.gov"
"Gallery","FGHT2146K*",403,"kWh/year","www.energystar.gov"
"Gallery","FGTC2349HS",550,"kWh/year","www.energystar.gov"
"Gallery","FPHS2387KF",549,"kWh/year","www.energystar.gov"
"Gallery","FPHS2399KF*",549,"kWh/year","www.energystar.gov"
"Gallery","FRS6HF55K*",582,"kWh/year","www.energystar.gov"
"Gallery","GHSC39EJP*",549,"kWh/year","www.energystar.gov"
"Gallery","GLHS36EJ*",549,"kWh/year","www.energystar.gov"
"Gallery","GLHS38EJ**",549,"kWh/year","www.energystar.gov"
"Gallery","GLHS66EJ*",582,"kWh/year","www.energystar.gov"
"Gallery","GLHS66EK*",582,"kWh/year","www.energystar.gov"
"Gallery","GLHS67EJ*",582,"kWh/year","www.energystar.gov"
"Gallery","LGHS2634K*",582,"kWh/year","www.energystar.gov"
"Gallery","LGHS2644KM*",582,"kWh/year","www.energystar.gov"
"Gallery","LGHS2665K*",582,"kWh/year","www.energystar.gov"
"Gallery","LGHS2667K*",582,"kWh/year","www.energystar.gov"
"Gallery","LPH2687K*",582,"kWh/year","www.energystar.gov"
"Gallery","PCHS2634K*",582,"kWh/year","www.energystar.gov"
"Gallery","PCHS2644K*",582,"kWh/year","www.energystar.gov"
"Gallery","PCHT1845K*",383,"kWh/year","www.energystar.gov"
"Gallery","PCHT2145K*",403,"kWh/year","www.energystar.gov"
"Gallery","PHS38EJSB*",548,"kWh/year","www.energystar.gov"
"Gallery","PHS38EJSS*",548,"kWh/year","www.energystar.gov"
"Gallery","PHS68EJSS*",550,"kWh/year","www.energystar.gov"
"Gallery","PHSB67EJSB",582,"kWh/year","www.energystar.gov"
"Gallery","PHSC39EJSS*",550,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRC5KGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRF3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRF5KGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRL3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRL5KGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRS3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","DSRS5KGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GB*20******",453,"kWh/year","www.energystar.gov"
"GeneralElectric","GBRC0GAX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GBRL0HBX****",456,"kWh/year","www.energystar.gov"
"GeneralElectric","GBRS0HBX****",456,"kWh/year","www.energystar.gov"
"GeneralElectric","GBS22HBR**",464,"kWh/year","www.energystar.gov"
"GeneralElectric","GBS22HCR**",464,"kWh/year","www.energystar.gov"
"GeneralElectric","GBS22KBR**",464,"kWh/year","www.energystar.gov"
"GeneralElectric","GBSC0HBX****",456,"kWh/year","www.energystar.gov"
"GeneralElectric","GBSC0HCX****",456,"kWh/year","www.energystar.gov"
"GeneralElectric","GBSC3HBX****",467,"kWh/year","www.energystar.gov"
"GeneralElectric","GBSL0HCX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GBSL3HCX***",467,"kWh/year","www.energystar.gov"
"GeneralElectric","GDRC0KBX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDRC3KBY***",430,"kWh/year","www.energystar.gov"
"GeneralElectric","GDRL0KBX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDRS0KBX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDRS3KBY***",430,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSC0KBX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSC0KCX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSC3KCY****",460,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSL0KCX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSL3KCY***",460,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSS0KBX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSS0KCX****",455,"kWh/year","www.energystar.gov"
"GeneralElectric","GDSS3KCY****",460,"kWh/year","www.energystar.gov"
"GeneralElectric","GFRF2KBX***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFRF2KBY***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFRS2KBX***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFRS2KBY***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFS*6KKX***",552,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF2KEX***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KEX****",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KEXABB",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KEXACC",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KEXAWW",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KKXABB",552,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSF6KKXAWW",552,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSL2KEX***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSL6KEX****",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSL6KEXALS",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSL6KKXALS",552,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSM6KEXABG",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS2HCY***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS2KEX***",458,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS6KEX****",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS6KEXASS",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS6KIX****",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS6KIXASS",479,"kWh/year","www.energystar.gov"
"GeneralElectric","GFSS6KKXASS",552,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC3KGX***",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC3KGXAFBB",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC3KGXAFCC",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC3KGXAFWW",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC5KGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC5KGXAFBB",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC5KGXAFCC",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHC5KGXAFWW",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF3KGX***",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF3KGXBCBB",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF3KGXBCCC",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF3KGXBCWW",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5KGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5KGXBCBB",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5KGXBCCC",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5KGXBCWW",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5MGXAEBB",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5MGXAEWW",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5MGXBEBB",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5MGXBEWW",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5PBX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHF5PGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5KGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5KGXAFLS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5KGXBCLS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5MGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5MGXAELS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHL5MGXBELS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS3KGX***",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS3KGXAFSS",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS3KGXBCSS",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5KGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5KGXAFSS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5KGXBCSS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5MGX***",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5MGXAESS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSHS5MGXBESS",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRC3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRC3KLX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRC3QGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRF5PGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRL3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRL3KLX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRS3KGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRS3KLX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRS3QGX****",548,"kWh/year","www.energystar.gov"
"GeneralElectric","GSRS5PGX****",578,"kWh/year","www.energystar.gov"
"GeneralElectric","GTH21KBX**",415,"kWh/year","www.energystar.gov"
"GeneralElectric","GTH21KCX**",415,"kWh/year","www.energystar.gov"
"GeneralElectric","GTH21SBXSS",415,"kWh/year","www.energystar.gov"
"GeneralElectric","GTH21SCXSS",415,"kWh/year","www.energystar.gov"
